ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Millman,Marchenko,55,151,1145,477,5,7,7,6,6,3,0,0,0,0,2,1,Completed,AUS,2006,79,183,Right-Handed,UKR,2006,82,185,Right-Handed
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Giron,De Minaur,67,26,1007,1991,7,6,7,6,0,0,0,0,0,0,2,0,Completed,USA,2014,77,180,Right-Handed,AUS,2015,69,180,Right-Handed
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Duckworth,Paire,56,49,1142,1295,6,4,6,4,0,0,0,0,0,0,2,0,Completed,AUS,2010,82,183,Right-Handed,FRA,2007,80,196,Right-Handed
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Krajinovic,Djere,37,47,1527,1342,6,3,6,0,0,0,0,0,0,0,2,0,Completed,SRB,2008,75,185,Right-Handed,SRB,2013,80,185,Right-Handed
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Monfils,Ivashka,20,45,2278,1370,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,FRA,2004,80,193,Right-Handed,BLR,2013,83,196,Right-Handed
53,Sofia,Sofia Open,2021-09-30,ATP250,Indoor,Hard,2nd Round,3,Sinner,Gerasimov,14,112,2895,709,6,2,7,6,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,BLR,2010,84,183,Right-Handed
53,Sofia,Sofia Open,2021-10-01,ATP250,Indoor,Hard,Quarterfinals,3,Giron,Millman,67,55,1007,1145,6,4,6,2,0,0,0,0,0,0,2,0,Completed,USA,2014,77,180,Right-Handed,AUS,2006,79,183,Right-Handed
53,Sofia,Sofia Open,2021-10-01,ATP250,Indoor,Hard,Quarterfinals,3,Monfils,Mager,20,78,2278,925,6,2,6,2,0,0,0,0,0,0,2,0,Completed,FRA,2004,80,193,Right-Handed,POL,2015,81,96,Right-Handed
53,Sofia,Sofia Open,2021-10-01,ATP250,Indoor,Hard,Quarterfinals,3,Sinner,Duckworth,14,56,2895,1142,7,6,6,4,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,AUS,2010,82,183,Right-Handed
53,Sofia,Sofia Open,2021-10-01,ATP250,Indoor,Hard,Quarterfinals,3,Krajinovic,Majchrzak,37,125,1527,621,6,3,4,6,6,3,0,0,0,0,2,1,Completed,SRB,2008,75,185,Right-Handed,POL,2013,78,180,Right-Handed
53,Sofia,Sofia Open,2021-10-02,ATP250,Indoor,Hard,Semifinals,3,Monfils,Giron,20,67,2278,1007,7,5,6,0,0,0,0,0,0,0,2,0,Completed,FRA,2004,80,193,Right-Handed,USA,2014,77,180,Right-Handed
53,Sofia,Sofia Open,2021-10-02,ATP250,Indoor,Hard,Semifinals,3,Sinner,Krajinovic,14,37,2895,1527,6,3,7,5,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,SRB,2008,75,185,Right-Handed
53,Sofia,Sofia Open,2021-10-03,ATP250,Indoor,Hard,The Final,3,Sinner,Monfils,14,20,2895,2278,6,3,6,4,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,FRA,2004,80,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin,Kecmanovic,71,63,965,1025,6,3,7,6,0,0,0,0,0,0,2,0,Completed,AUS,2017,78,196,Right-Handed,SRB,2017,75,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Taberner,Munar,116,70,698,966,6,3,6,3,0,0,0,0,0,0,2,0,Completed,ESP,2015,78,183,Right-Handed,ESP,2014,78,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Paul,Lopez,60,108,1058,733,6,3,7,6,0,0,0,0,0,0,2,0,Completed,USA,2015,78,185,Right-Handed,ESP,1997,73,185,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald,Duckworth,57,55,1105,1174,6,3,6,3,0,0,0,0,0,0,2,0,Completed,USA,2016,73,178,Right-Handed,AUS,2010,82,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Pella,Kwon,80,56,914,1117,1,6,6,3,6,4,0,0,0,0,2,1,Completed,ARG,2007,83,185,Left-Handed,KOR,2015,72,180,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Giron,Van De Zandschulp,59,66,1077,1013,6,7,6,2,6,4,0,0,0,0,2,1,Completed,USA,2014,77,180,Right-Handed,NED,2018,83,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Cressy,Djere,145,47,518,1342,6,7,6,1,7,5,0,0,0,0,2,1,Completed,USA,2019,91,198,Right-Handed,SRB,2013,80,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-07,Masters 1000,Outdoor,Hard,1st Round,3,Nishikori,Sousa,53,182,1208,395,6,7,6,3,6,2,0,0,0,0,2,1,Completed,JPN,2007,75,178,Right-Handed,POR,2008,74,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe,Paire,49,50,1312,1295,6,4,6,4,0,0,0,0,0,0,2,0,Completed,USA,2015,77,188,Right-Handed,FRA,2007,80,196,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori,Koepfer,78,65,923,1015,6,7,6,2,6,0,0,0,0,0,2,1,Completed,FIN,2018,79,188,Right-Handed,GER,2016,79,180,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka,Delbonis,75,44,946,1420,6,3,3,6,7,6,0,0,0,0,2,1,Completed,JPN,2014,64,170,Left-Handed,ARG,2007,88,191,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Escobedo,Rune,178,124,410,645,6,4,6,1,0,0,0,0,0,0,2,0,Completed,USA,2014,82,185,Right-Handed,DEN,2020,77,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Anderson,Thompson,69,76,989,930,7,5,6,2,0,0,0,0,0,0,2,0,Completed,RSA,2007,93,203,Right-Handed,AUS,2013,73,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Struff,Galan,54,105,1208,735,7,6,6,3,0,0,0,0,0,0,2,0,Completed,GER,2009,87,196,Right-Handed,COL,2015,72,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Vinolas,Musetti,48,62,1324,1028,6,1,6,3,0,0,0,0,0,0,2,0,Completed,ESP,2007,80,188,Left-Handed,ITA,2019,78,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-08,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby,Ilkel,79,179,922,408,7,6,6,4,0,0,0,0,0,0,2,0,Completed,USA,2021,83,193,Right-Handed,TUR,2013,82,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Nakashima,Coria,83,67,895,1010,6,3,6,2,0,0,0,0,0,0,2,0,Completed,USA,2019,84,185,Right-Handed,ARG,2010,73,180,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Martinez,Marcora,61,208,1054,320,6,4,6,0,0,0,0,0,0,0,2,0,Completed,ESP,2016,76,185,Right-Handed,ITA,2009,88,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Millman,Sock,58,162,1100,438,7,5,4,6,6,3,0,0,0,0,2,1,Completed,AUS,2006,79,183,Right-Handed,USA,2011,84,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Mager,Fucsovics,73,42,955,1459,1,6,6,3,6,2,0,0,0,0,2,1,Completed,POL,2015,81,96,Right-Handed,HUN,2010,82,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Murray,Mannarino,121,51,661,1287,6,3,6,2,0,0,0,0,0,0,2,0,Completed,GBR,2005,84,191,Right-Handed,FRA,2004,70,180,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,1st Round,3,Eubanks,Gerasimov,194,101,354,761,6,3,6,3,0,0,0,0,0,0,2,0,Completed,USA,2017,82,201,Right-Handed,BLR,2010,84,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Opelka,Daniel,20,123,2161,649,7,5,6,3,0,0,0,0,0,0,2,0,Completed,USA,2015,100,211,Right-Handed,JPN,2010,76,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz,Popyrin,12,71,3333,965,6,1,7,5,0,0,0,0,0,0,2,0,Completed,ITA,2013,77,188,Right-Handed,AUS,2017,78,196,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman,Cressy,15,145,2800,518,6,2,3,6,7,5,0,0,0,0,2,1,Completed,ARG,2010,64,170,Right-Handed,USA,2019,91,198,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Evans,Nishikori,22,53,2122,1208,4,6,6,3,6,4,0,0,0,0,2,1,Completed,GBR,2006,75,175,Right-Handed,JPN,2007,75,178,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe,Korda,49,40,1312,1469,6,0,6,4,0,0,0,0,0,0,2,0,Completed,USA,2015,77,188,Right-Handed,USA,2018,77,196,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud,Carballes Baena,10,85,3615,877,6,1,6,2,0,0,0,0,0,0,2,0,Completed,NOR,2015,77,183,Right-Handed,ESP,2011,76,180,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie,Sandgren,26,102,2015,758,6,4,5,7,6,0,0,0,0,0,2,1,Completed,GBR,2017,80,188,Left-Handed,USA,2011,87,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov,Pospisil,13,68,3265,1000,3,0,0,0,0,0,0,0,0,0,0,0,Retired,CAN,2016,76,183,Left-Handed,CAN,2007,84,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-09,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov,Altmaier,28,114,1881,707,6,4,6,2,0,0,0,0,0,0,2,0,Completed,BUL,2008,80,191,Right-Handed,GER,2014,80,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev,Mcdonald,2,57,10575,1105,6,4,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2014,81,198,Right-Handed,USA,2016,73,178,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Paul,Lajovic,60,35,1058,1565,6,2,6,3,0,0,0,0,0,0,2,0,Completed,USA,2015,78,185,Right-Handed,SRB,2007,78,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Karatsev,Caruso,23,135,2109,548,6,0,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2011,85,185,Right-Handed,ITA,2010,80,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Harris,Davidovich Fokina,31,43,1652,1420,6,3,6,3,0,0,0,0,0,0,2,0,Completed,RSA,2015,80,193,Right-Handed,ESP,2017,80,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Krajinovic,Giron,34,59,1589,1077,7,6,7,5,0,0,0,0,0,0,2,0,Completed,SRB,2008,75,185,Right-Handed,USA,2014,77,180,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev,Taberner,5,116,6130,698,6,3,6,4,0,0,0,0,0,0,2,0,Completed,RUS,2014,68,188,Right-Handed,ESP,2015,78,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Berrettini,Tabilo,7,184,5173,391,6,4,7,5,0,0,0,0,0,0,2,0,Completed,ITA,2015,95,196,Right-Handed,CHI,2015,75,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils,Mager,18,73,2418,955,6,4,6,2,0,0,0,0,0,0,2,0,Completed,FRA,2004,80,193,Right-Handed,POL,2015,81,96,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner,Millman,14,58,3100,1100,6,2,6,2,0,0,0,0,0,0,2,0,Completed,ITA,2018,76,188,Right-Handed,AUS,2006,79,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson,Sonego,69,21,989,2122,7,6,7,6,0,0,0,0,0,0,2,0,Completed,RSA,2007,93,203,Right-Handed,ITA,2013,76,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Fognini,Struff,30,54,1664,1208,6,4,4,6,6,3,0,0,0,0,2,1,Completed,ITA,2004,74,178,Right-Handed,GER,2009,87,196,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz,Nakashima,39,83,1495,895,6,3,6,4,0,0,0,0,0,0,2,0,Completed,USA,2015,84,193,Right-Handed,USA,2019,84,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Murray,Alcaraz,121,38,661,1499,5,7,6,3,6,2,0,0,0,0,2,1,Completed,GBR,2005,84,191,Right-Handed,ESP,2018,72,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Garin,Escobedo,17,178,2510,410,7,5,6,2,0,0,0,0,0,0,2,0,Completed,CHI,2013,85,185,Right-Handed,USA,2014,82,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-10,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev,Brooksby,4,79,7603,922,6,4,3,6,6,1,0,0,0,0,2,1,Completed,GER,2013,86,198,Right-Handed,USA,2021,83,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov,Ruusuvuori,29,78,1830,923,6,2,7,5,0,0,0,0,0,0,2,0,Completed,RUS,2013,88,198,Right-Handed,FIN,2018,79,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas,Martinez,3,61,8175,1054,6,2,6,4,0,0,0,0,0,0,2,0,Completed,GRE,2016,83,193,Right-Handed,ESP,2016,76,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,2nd Round,3,Basilashvili,Eubanks,36,194,1556,354,6,4,6,3,0,0,0,0,0,0,2,0,Completed,GEO,2008,79,185,Right-Handed,USA,2017,82,201,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,2nd Round,3,Isner,Nishioka,24,75,2091,946,6,3,6,4,0,0,0,0,0,0,2,0,Completed,USA,2007,108,208,Right-Handed,JPN,2014,64,170,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,3rd Round,3,Schwartzman,Evans,15,22,2800,2122,5,7,6,4,6,0,0,0,0,0,2,1,Completed,ARG,2010,64,170,Right-Handed,GBR,2006,75,175,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,3rd Round,3,Ruud,Harris,10,31,3615,1652,6,7,6,4,6,4,0,0,0,0,2,1,Completed,NOR,2015,77,183,Right-Handed,RSA,2015,80,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov,Opelka,28,20,1881,2161,6,3,6,4,0,0,0,0,0,0,2,0,Completed,BUL,2008,80,191,Right-Handed,USA,2015,100,211,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-11,Masters 1000,Outdoor,Hard,3rd Round,3,Karatsev,Shapovalov,23,13,2109,3265,7,5,6,2,0,0,0,0,0,0,2,0,Completed,RUS,2011,85,185,Right-Handed,CAN,2016,76,183,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz,Tiafoe,12,49,3333,1312,6,3,6,2,0,0,0,0,0,0,2,0,Completed,ITA,2013,77,188,Right-Handed,USA,2015,77,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Paul,Rublev,60,5,1058,6130,6,4,3,6,7,5,0,0,0,0,2,1,Completed,USA,2015,78,185,Right-Handed,RUS,2014,68,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Norrie,Bautista Agut,26,19,2015,2360,6,4,5,7,6,3,0,0,0,0,2,1,Completed,GBR,2017,80,188,Left-Handed,ESP,2005,76,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev,Krajinovic,2,34,10575,1589,6,2,7,6,0,0,0,0,0,0,2,0,Completed,RUS,2014,81,198,Right-Handed,SRB,2008,75,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner,Isner,14,24,3100,2091,0,0,0,0,0,0,0,0,0,0,0,0,Walkover,ITA,2018,76,188,Right-Handed,USA,2007,108,208,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz,Berrettini,39,7,1495,5173,6,4,6,3,0,0,0,0,0,0,2,0,Completed,USA,2015,84,193,Right-Handed,ITA,2015,95,196,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Khachanov,Carreno Busta,29,16,1830,2550,6,0,6,4,0,0,0,0,0,0,2,0,Completed,RUS,2013,88,198,Right-Handed,ESP,2009,78,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Basilashvili,Vinolas,36,48,1556,1324,4,6,7,6,6,2,0,0,0,0,2,1,Completed,GEO,2008,79,185,Right-Handed,ESP,2007,80,188,Left-Handed
54,Indian Wells,BNP Paribas Open,2021-10-12,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev,Murray,4,121,7603,661,6,4,7,6,0,0,0,0,0,0,2,0,Completed,GER,2013,86,198,Right-Handed,GBR,2005,84,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils,Anderson,18,69,2418,989,7,5,6,2,0,0,0,0,0,0,2,0,Completed,FRA,2004,80,193,Right-Handed,RSA,2007,93,203,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas,Fognini,3,30,8175,1664,2,6,6,3,6,4,0,0,0,0,2,1,Completed,GRE,2016,83,193,Right-Handed,ITA,2004,74,178,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,3rd Round,3,De Minaur,Garin,27,17,1991,2510,6,4,6,2,0,0,0,0,0,0,2,0,Completed,AUS,2015,69,180,Right-Handed,CHI,2013,85,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Schwartzman,Ruud,15,10,2800,3615,6,3,6,3,0,0,0,0,0,0,2,0,Completed,ARG,2010,64,170,Right-Handed,NOR,2015,77,183,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Hurkacz,Karatsev,12,23,3333,2109,6,1,6,3,0,0,0,0,0,0,2,0,Completed,ITA,2013,77,188,Right-Handed,RUS,2011,85,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Norrie,Paul,26,60,2015,1058,6,4,4,6,6,2,0,0,0,0,2,1,Completed,GBR,2017,80,188,Left-Handed,USA,2015,78,185,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Dimitrov,Medvedev,28,2,1881,10575,4,6,6,4,6,3,0,0,0,0,2,1,Completed,BUL,2008,80,191,Right-Handed,RUS,2014,81,198,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Basilashvili,Khachanov,36,29,1556,1830,6,4,7,6,0,0,0,0,0,0,2,0,Completed,GEO,2008,79,185,Right-Handed,RUS,2013,88,198,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-13,Masters 1000,Outdoor,Hard,4th Round,3,Fritz,Sinner,39,14,1495,3100,6,4,6,3,0,0,0,0,0,0,2,0,Completed,USA,2015,84,193,Right-Handed,ITA,2018,76,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-14,Masters 1000,Outdoor,Hard,4th Round,3,Tsitsipas,De Minaur,3,27,8175,1991,6,7,7,6,6,2,0,0,0,0,2,1,Completed,GRE,2016,83,193,Right-Handed,AUS,2015,69,180,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-14,Masters 1000,Outdoor,Hard,4th Round,3,Zverev,Monfils,4,18,7603,2418,6,1,6,3,0,0,0,0,0,0,2,0,Completed,GER,2013,86,198,Right-Handed,FRA,2004,80,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-14,Masters 1000,Outdoor,Hard,Quarterfinals,3,Norrie,Schwartzman,26,15,2015,2800,6,0,6,2,0,0,0,0,0,0,2,0,Completed,GBR,2017,80,188,Left-Handed,ARG,2010,64,170,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-14,Masters 1000,Outdoor,Hard,Quarterfinals,3,Dimitrov,Hurkacz,28,12,1881,3333,3,6,6,4,7,6,0,0,0,0,2,1,Completed,BUL,2008,80,191,Right-Handed,ITA,2013,77,188,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Basilashvili,Tsitsipas,36,3,1556,8175,6,4,2,6,6,4,0,0,0,0,2,1,Completed,GEO,2008,79,185,Right-Handed,GRE,2016,83,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Fritz,Zverev,39,4,1495,7603,4,6,6,3,7,6,0,0,0,0,2,1,Completed,USA,2015,84,193,Right-Handed,GER,2013,86,198,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-16,Masters 1000,Outdoor,Hard,Semifinals,3,Norrie,Dimitrov,26,28,2015,1881,6,2,6,4,0,0,0,0,0,0,2,0,Completed,GBR,2017,80,188,Left-Handed,BUL,2008,80,191,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-16,Masters 1000,Outdoor,Hard,Semifinals,3,Basilashvili,Fritz,36,39,1556,1495,7,6,6,3,0,0,0,0,0,0,2,0,Completed,GEO,2008,79,185,Right-Handed,USA,2015,84,193,Right-Handed
54,Indian Wells,BNP Paribas Open,2021-10-18,Masters 1000,Outdoor,Hard,The Final,3,Norrie,Basilashvili,26,36,2015,1556,3,6,6,4,6,1,0,0,0,0,2,1,Completed,GBR,2017,80,188,Left-Handed,GEO,2008,79,185,Right-Handed
55,Antwerp,European Open,2021-10-18,ATP250,Indoor,Hard,1st Round,3,Rinderknech,Delbonis,65,40,965,1370,6,4,6,4,0,0,0,0,0,0,2,0,Completed,FRA,2018,86,196,Right-Handed,ARG,2007,88,191,Left-Handed
55,Antwerp,European Open,2021-10-18,ATP250,Indoor,Hard,1st Round,3,Lajovic,Gasquet,33,73,1556,921,7,6,6,1,0,0,0,0,0,0,2,0,Completed,SRB,2007,78,183,Right-Handed,FRA,2002,75,185,Right-Handed
55,Antwerp,European Open,2021-10-18,ATP250,Indoor,Hard,1st Round,3,Van De Zandschulp,Popyrin,61,74,1029,912,6,4,3,6,6,0,0,0,0,0,2,1,Completed,NED,2018,83,188,Right-Handed,AUS,2017,78,196,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Davidovich Fokina,Thompson,44,72,1325,930,6,3,6,3,0,0,0,0,0,0,2,0,Completed,ESP,2017,80,183,Right-Handed,AUS,2013,73,183,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Laaksonen,Paire,99,47,762,1270,4,6,6,0,6,3,0,0,0,0,2,1,Completed,SUI,2009,78,185,Right-Handed,FRA,2007,80,196,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Nakashima,De Minaur,79,26,884,2071,6,4,6,0,0,0,0,0,0,0,2,0,Completed,USA,2019,84,185,Right-Handed,AUS,2015,69,180,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Brooksby,Opelka,70,25,947,2071,6,4,6,4,0,0,0,0,0,0,2,0,Completed,USA,2021,83,193,Right-Handed,USA,2015,100,211,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Musetti,Mager,69,67,948,954,7,6,7,6,0,0,0,0,0,0,2,0,Completed,ITA,2019,78,185,Right-Handed,POL,2015,81,96,Right-Handed
55,Antwerp,European Open,2021-10-19,ATP250,Indoor,Hard,1st Round,3,Murray,Tiafoe,172,48,411,1217,7,6,6,7,7,6,0,0,0,0,2,1,Completed,GBR,2005,84,191,Right-Handed,USA,2015,77,188,Right-Handed
